"obs","time","elapsed","date","hhmmss","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Fo","Fm","Fv","Fv.Fm","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","ID","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","F.MN","F.SLP","F.SD","F.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","filename","blc_a","blc_b","blc_c","blc_d","blc_e","blc_maxS","blc_minS","blc_Po","deltaTw","fT1","fT2","fTeb","curveID","Species","binomial","leaf_id","averaging","leafRep","Emm","Qmax_d","A_dark","Qmax","A_fs","alt..Fo.","Fmin","qL","X1.qL"
9,1623264209.1,4937.59999990463,"20210609 11:43:29","11:43:29",1623264201.1,0.0107851943355523,18.9563417110032,392.180161290323,337.668263517046,34.108989739018,39.6154170900422,0.752902354825415,2.94509647740266,0.660106822749322,0.419947226103505,116.39351556442,25.7871687023631,25.0738709677419,3.19370824827436,41.9551867124939,1.58231292838364,3.77143579225792,1.61139531989073,-475.627070197857,447.756631329498,32.6425261797494,121.16560287581,1,0,1,0,53075,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.006483870968,505.201588266081,0.841993548147598,0.193987096295196,6,0.5,"0: Broadleaf",2,1623264201.1,392.180161290323,420.002548387097,15.6644,2.92531580645161,392.969096774194,15.6731516129032,500.01635483871,100.913322580645,0.0999896677419355,27.8939225806452,25.0738709677419,999.9,0,0,9997.58322580645,0,0.34903435483871,600.006483870968,0.932988225806452,0.0670114774193548,0,976.952032258065,4.99912,5630.85967741936,3805.58774193548,30.4312258064516,31.6168709677419,31.7921290322581,32.7094516129032,33.2255161290323,555.134516129032,39.8712903225806,0,1623264214.2,0,976.94132,-2.28776923011797,-11.4907691827181,5630.6808,15,1623263546.6,"11:32:26",1623263534.6,1623263546.6,10,0.045,-0.004,-0.789,-0.009,420,0,0.05,0.02,-27.8371775,0.330298311444625,0.0396896994666124,1,977.131428571429,-2.35066144814009,0.304296217122559,1,12.7456375,-0.0986195121951381,0.0123450331611544,1,3,3,"3/3",100,100,-0.789,-0.0087,-0.788952380952367,0,0,0,-0.00873723809523813,0,0,0,-1,-1,-1,-1,11.2,11,2,490.131,590.469,36.4194,15.0871,30,14.7416,14.672,20.4048,56.0078,14.3185,38,420,3.02975,103.059,101.707,NA,"2021-06-09-0952_rasa_5C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1606764696,4846.90000009537,"20201130 13:31:36","13:31:36",1606764688,0.00338962763361361,17.2190631728414,399.644903225806,246.857772868829,24.8123981048405,40.1694802807697,0.196627219607638,3.70416768459426,0.191007322423603,0.119871122640355,116.394819089295,26.2329715519409,26.2329715519409,3.42105592186956,48.7319262896572,1.68263249371076,3.45283394649613,1.7384234281588,-149.48257864236,31.2766256936167,1.80971317555686,-0.00142068389145678,6,2,1,0,53190,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.016516129032,505.209714060776,0.841993012659225,0.193986025318451,3.28,0.5,"0: Broadleaf",2,1606764688,399.644903225806,419.928225806452,16.7404580645161,13.1008,401.731903225806,15.6804580645161,300.354,100.412935483871,0.0999947612903226,26.3895903225806,25.0432709677419,999.9,0,0,9995.04129032258,0,0.00152894,600.016516129032,0.933006806451613,0.0669929258064516,0,529.433096774194,4.99916,3087.14516129032,5057.10870967742,32.382935483871,35.125,34.258,34.75,35.04,555.155161290323,39.8612903225806,0,1606764712.3,0,529.4428,1.04338461161776,33.16923085418,3087.4668,15,1606764736.5,"13:32:16",1606764717,1606764736.5,8,-0.065,-0.023,-2.087,1.06,420,13,0.09,0.04,-20.245085,-0.25452157598498,0.243595947780336,1,529.423909090909,0.626853714190272,0.207348099002094,1,4.14361725,0.0930147467166878,0.00905784355889961,1,3,3,"3/3",100,100,-2.087,1.06,-1.31841704772311,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.233173409932429,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,11.5,11.3,2,261.825,310.667,31.999,16.8908,30.0001,16.5584,16.4577,14.4446,0,100,32,420,13.3921,104.532,102.229,NA,"2020-11-30-1210_hovu_15C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1616453753.5,2402.40000009537,"20210322 17:55:53","17:55:53",1616453745.75,0.00325676365486373,15.3550323971642,405.502066666667,281.984951783715,28.4745206009673,40.947138767501,0.219512221637984,3.64093444086546,0.212416022679347,0.133378469698032,116.393035704473,25.7450059823355,25.0620966666667,3.19146828244287,50.1735920302646,1.68060910294259,3.34958896689886,1.51085917950028,-143.62327717949,159.770946664129,9.32599066371889,141.866695852831,0,0,1,0,53618,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0025,505.198380352237,0.841993792279593,0.193987584559186,3.48,0.5,"0: Broadleaf",2,1616453745.75,405.502066666667,420.0095,16.6431766666667,13.8570233333333,402.343633333333,16.6059533333333,400.0107,100.8789,0.09996579,25.87605,25.0620966666667,999.9,0,0,10000.872,0,0.221023,600.0025,0.932981166666666,0.0670187133333333,0,602.5552,4.99999,3613.52266666667,5133.37,37.0872,40.4287333333333,38.9039333333333,39.8791333333333,40.0454666666667,555.126333333333,39.876,0,1616453764.1,0,602.55052,0.146846154344599,3.91384620217967,3613.4412,15,1616453385.5,"17:49:45",1616453385.5,1616453384.5,23,-0.147,0.026,3.158,0.037,420,13,0.11,0.04,-14.4998024390244,-0.084616724738673,0.0255651963095111,1,602.53903030303,0.129629003633667,0.134195353947586,1,2.77713097560976,0.0913511498257861,0.0170656409632692,1,3,3,"3/3",100,100,3.158,0.0372,3.15845000000002,0,0,0,0.0372199999999996,0,0,0,-1,-1,-1,-1,6.1,6.2,2,393.662,647.857,26.0007,23.3164,30.0003,23.2858,23.2883,20.1117,23.4938,65.7039,26,420,13.8126,101.723,102.682,NA,"2021-03-22-1638_hovu_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1606439145.1,5345.09999990463,"20201126 19:05:45","19:05:45",1606439137.1,0.00685682158614497,23.5595555870041,388.527096774194,280.565198596954,28.5548761712671,39.5428342255184,0.408164817490539,2.95908664724116,0.379268887435839,0.239468546501219,116.39592811427,28.4425359248469,28.4425359248469,3.89384894002592,50.8447261230187,2.10808540387626,4.14612402233371,1.78576353614967,-302.385831948993,173.047569774011,12.872891891234,-0.0694421694775826,5,1,1,0,53232,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.018774193548,505.211950831329,0.841993571801742,0.193987143603484,6,0.5,"0: Broadleaf",2,1606439137.1,388.527096774194,419.994096774194,20.7129387096774,12.6555258064516,390.205096774194,19.7339387096774,500.021290322581,101.676322580645,0.0999358935483871,29.5272677419355,27.8001,999.9,0,0,10001.6912903226,0,0.00176012387096774,600.018774193548,0.932986838709677,0.0670132064516129,0,958.712387096774,4.99916,5624.03838709678,5057.09451612903,38.8223548387097,41.9491935483871,40.8708709677419,41.661,41.3607741935484,555.145483870968,39.8725806451613,0,1606439156.6,0,958.71168,-1.63723078281331,-9.66230784465407,5623.9408,15,1606439185.6,"19:06:25",1606439176.1,1606439185.6,26,-0.02,-0.035,-1.678,0.979,420,13,0.04,0.02,-31.4038682926829,0.0338905923344016,0.0342258099658252,1,958.749205882353,-1.28584108199313,0.215870982630519,1,9.18113682926829,0.0464504529616746,0.0119098253021171,1,3,3,"3/3",100,100,-1.678,0.979,-0.955769921129014,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.26029959392338,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,13.3,13.2,2,485.562,406.555,32.0012,22.5025,30.0004,22.1749,22.1149,19.3607,38.7094,87.5356,32,420,12.6256,103.566,101.163,NA,"2020-11-26-1733_rasa_15C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1625610056.6,2945,"20210706 17:20:56","17:20:56",1625610048.85,0.00046176501139009,1.32965483164929,417.7223,296.852721883046,29.8575545522411,42.0146606061823,0.0198487034743868,2.93773287293667,0.0197745002444314,0.01236570629677,169.230474454149,27.5040604271735,26.68558,3.51359486755877,34.8442757579167,1.22015882441846,3.50174827250137,2.29343604314031,-20.363837002303,-9.08409464429884,-0.665048645782681,139.117494161765,0,0,1,0,53197,"-",0,0,NA,0,NA,"-",0,0,0,0.5,0,NA,0,0,0,0,"-",0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1045.99333333333,879.820896608367,0.841134325210837,0.161789247656916,6,0.5,"0: Broadleaf",2,1625610048.85,417.7223,420.0059,12.1311833333333,11.4470033333333,415.6773,12.1691833333333,400.037933333333,100.480266666667,0.100096426666667,26.6282233333333,26.68558,999.9,0,0,9998.702,0,0.221023,1045.99333333333,0.9620121,0.0379882,0,1223.408,4.99999,12781.25,9072.157,41.4225333333333,44.187,42.875,43.5413333333333,43.875,1001.44633333333,39.55,0,1625610061.2,0,1223.40384615385,-0.840341891935138,-12.0820513015483,12781.1615384615,15,1625610075.6,"17:21:15",1625610073.6,1625610075.6,15,-0.071,-0.004,2.045,-0.038,420,11,0.26,0.11,-2.22093731707317,-0.0672324041811875,0.032985060108523,1,1223.48485714286,-0.925479452055907,0.23087871186368,1,0.693755731707317,0.00572573519163658,0.000801469078702727,1,3,3,"3/3",100,100,2.045,-0.038,1.32566979579361,0.00225868272383977,-9.96746185667655e-07,2.83711317370827e-10,-0.0667193820638975,-0.00217948432402501,0.000453263451741206,-1.16319206543697e-06,-2,2196,1,25,18.3,18.4,18,392.743,576.941,24.0002,26.741,30.0003,26.6879,26.6831,19.9726,33.5354,0,24,420,11.4472,101.287,101.928,NA,"2021-07-06-1533_tito_step_r2",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,48,NA,NA,NA,15,NA,0.46176501139009,"-",0,"-",0,0,0,0,1
5,1616104585.5,2402.40000009537,"20210318 16:56:25","16:56:25",1616104577.5,0.00684978737202472,13.7721558221336,403.458903225806,344.699512351925,34.4256172893242,40.2939989663857,0.479239123144856,2.92562186557461,0.439513015108322,0.277989928296611,116.388456012357,27.159075020935,26.7184032258064,3.5203899911005,52.1086491269325,2.00697151404293,3.85151322797509,1.51341847705757,-302.07562310629,242.286663732181,17.9597424111386,74.5592390493867,0,0,1,0,52465,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.98035483871,505.179592361017,0.841993555767043,0.193987111534086,6,0.5,"0: Broadleaf",2,1616104577.5,403.458903225806,419.994225806452,20.0955612903226,13.3836032258065,400.176806451613,20.0798193548387,600.016,99.7714741935484,0.0999095935483871,28.2545258064516,26.7184032258064,999.9,0,0,10000.48,0,0.221023,599.98035483871,0.932993354838709,0.0670065258064516,0,993.209451612903,4.99999,5901.63161290323,5133.19935483871,39.433,42.562,41.125,42.3668709677419,42.375,555.113225806452,39.87,0,1616104592.6,0,993.240038461538,0.327829049523592,0.353504171482898,5901.89461538461,15,1616104201,"16:50:01",1616104185.5,1616104201,15,-0.103,0.033,3.282,0.016,420,10,0.08,0.02,-16.5394175,0.182554221388421,0.0369685669691159,1,993.197428571429,0.105346379648142,0.154204555373566,1,6.71351325,0.0715946341463228,0.0180499198595866,1,3,3,"3/3",100,100,3.283,0.0157,3.28220000000005,0,0,0,0.0157380952380954,0,0,0,-1,-1,-1,-1,6.7,6.4,2,640.906,349.446,28.0002,26.6129,30.0003,26.5299,26.5486,20.2766,14.7586,31.3108,28,420,13.3238,101.19,102.159,NA,"2021-03-18-1555_boof_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1623367870.1,4804.59999990463,"20210610 16:31:10","16:31:10",1623367862.1,0.00590488109607967,19.068594608349,398.56735483871,298.977343370531,30.2088764474241,40.2715197163865,0.359036925437433,2.94526913657415,0.336373497351059,0.212150330619886,116.391106325016,27.1809075782735,25.5839483870968,3.2920748112491,41.0726729459627,1.56094857926038,3.80045530836049,1.73112623198872,-260.405256337113,387.661626000404,28.3505417941533,271.99801778246,0,0,1,0,53230,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.994903225807,505.191756065734,0.841993412526716,0.193986825053433,6,0.5,"0: Broadleaf",2,1623367862.1,398.56735483871,419.989096774194,15.4487129032258,9.63514838709678,398.814419354839,15.4726129032258,600.009677419355,100.940580645161,0.100107277419355,28.0253677419355,25.5839483870968,999.9,0,0,9995.86451612903,0,3.36361,599.994903225807,0.932989161290323,0.0670107548387097,0,953.813096774193,4.99912,5557.57322580645,3805.51516129032,30.4452903225806,31.7458709677419,31.8242903225806,32.8869677419355,33.3061612903226,555.125483870968,39.8677419354839,0,1623367876.2,0,953.84464,-0.00576923346267347,1.32923060564559,5557.6768,15,1623367676.6,"16:27:56",1623367660.1,1623367676.6,27,0.038,-0.007,-0.247,-0.024,420,10,0.05,0.03,-21.4270024390244,-0.0714543554006976,0.0421918931515249,1,953.852571428571,-0.150528375734732,0.169763244501498,1,5.81541975609756,-0.0544774912891935,0.00567975329582959,1,3,3,"3/3",100,100,-0.247,-0.0239,-0.247049999999945,0,0,0,-0.0239014285714294,0,0,0,-1,-1,-1,-1,3.5,3.2,2,615.115,458.557,35.9992,15.0548,30.0001,14.7233,14.6851,20.4764,0,100,36,420,16.5113,102.9,101.541,NA,"2021-06-10-1436_rasa_7.5C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1616004590,4206.90000009537,"20210317 11:09:50","11:09:50",1616004582,0.0041923231154948,17.5488650110608,400.219483870968,273.827078689345,27.6031487034835,40.3441397403025,0.248313605699673,3.41647687435145,0.238705222305457,0.150023060929839,116.39678429905,28.2259288532604,26.5581516129032,3.48732281589806,44.9290431649212,1.76301310446397,3.92399432588063,1.7243097114341,-184.881449393321,371.541501774444,23.6030269336253,326.659863613798,0,0,1,0,52437,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.026806451613,505.218362955977,0.84199298685286,0.19398597370572,4.12,0.5,"0: Broadleaf",2,1616004582,400.219483870968,420.022,17.489335483871,13.2469774193548,391.601903225806,17.2070161290323,400.020193548387,100.705129032258,0.0999076193548387,28.5753258064516,26.5581516129032,999.9,0,0,10014.1935483871,0,4.69866580645161,600.026806451613,0.933004387096774,0.0669955935483871,0,761.799,4.99951,4442.57387096774,4814.32258064516,35.179,38.3587419354839,37.554,37.812,38.018,555.162580645161,39.8612903225806,0,1616004591,0,761.792730769231,-0.453435899064146,-1.97641029145477,4442.41192307692,15,1616004129.6,"11:02:09",1616004129.6,1616004128.6,8,-0.127,-0.011,8.76,0.215,420,13,0.4,0.06,-19.794315,-0.122764727954915,0.15015884181426,1,761.821617647059,-0.542772164914177,0.148122368868349,1,4.24105425,0.0184535459662186,0.00339505293589072,1,3,3,"3/3",100,100,8.618,0.2824,5.08737920785939,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0465262313721231,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,7.7,7.7,2,376.148,723.269,34.0004,18.115,30.0005,17.779,17.7042,20.6701,0,100,34,420,13.3637,101.414,101.874,NA,"2021-03-17-0940_hovu_10C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1616097058.5,3013,"20210318 12:50:58","12:50:58",1616097050.75,0.00866263519299058,7.85670398071786,402.972066666667,370.894566557116,37.0797788605154,40.2866918695177,0.614522563100092,2.92564046593335,0.550797238975396,0.349421435843234,116.398731730093,30.7535342735157,29.7128033333333,4.19067111261229,54.9722942425245,2.67230519696235,4.86118550041369,1.51836591564994,-382.022212010885,410.611034403475,31.5218373832466,176.509391505931,0,0,1,0,52286,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0357,505.225962365047,0.841993172014676,0.193986344029353,6,0.5,"0: Broadleaf",2,1616097050.75,402.972066666667,419.992433333333,26.7300266666667,14.0840633333333,394.7018,26.3815866666667,400.0209,99.8738666666667,0.100040216666667,32.3161033333333,29.7128033333333,999.9,0,0,9990.33333333333,0,4.86772666666667,600.0357,0.9329982,0.0670015533333333,0,675.9216,4.99951,3979.583,4814.387,37.7830666666667,41.125,39.9454,40.562,40.7248,555.168333333333,39.8656666666667,0,1616097059.6,0,675.89468,-0.994615393347164,-9.52615383730974,3979.3496,15,1616096795.5,"12:46:35",1616096775.5,1616096795.5,7,-0.037,-0.022,8.392,0.154,420,14,0.44,0.02,-17.037305,0.178678424015025,0.0980608891199747,1,675.974363636364,-0.690337192595307,0.181100812069487,1,12.6553925,-0.079086303939987,0.0210420220927077,1,3,3,"3/3",100,100,8.27,0.3489,4.71721917826466,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,-0.0270151299257428,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,4.7,4.4,2,397.324,647.664,35.0005,26.1736,30.0007,26.0543,26.0047,20.0841,21.5551,42.6095,35,420,14.1169,100.182,100.559,NA,"2021-03-18-1121_boof_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1606519455.1,5797.09999990463,"20201127 17:24:15","17:24:15",1606519447.35,0.00510692371868017,17.8575611980284,380.483433333333,210.432457544891,21.2275965482793,38.3816684476117,0.187732388119565,2.94382167409198,0.181325951685269,0.113886099727869,116.384712770002,30.8284574055821,30.8284574055821,4.46744030035433,36.9860924322534,1.71337310035694,4.63247936638695,2.75406719999739,-225.215335993795,101.084274245614,7.72207554132176,-0.024273436857996,153,51,1,0,52550,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.963766666667,505.165362551668,0.841993117948291,0.193986235896582,6,0.5,"0: Broadleaf",2,1606519447.35,380.483433333333,420.027333333333,16.9849333333333,6.959126,382.134433333333,16.6169333333333,300.435633333333,100.776066666667,0.0999901733333333,31.46538,28.8950266666667,999.9,0,0,10003.9466666667,0,0.00152894,599.963766666667,0.9330056,0.0669946433333333,0,969.626933333333,4.99916,5589.39466666667,5056.659,34.7913333333333,37.375,36.6249333333333,36.9895,37.6269333333333,555.105333333333,39.86,0,1606519467.6,0,969.600461538462,-2.86475214272775,-15.7435898341391,5589.50923076923,15,1606519495.6,"17:24:55",1606519486.1,1606519495.6,18,-0.08,-0.011,-1.651,0.368,420,7,0.05,0.03,-39.3941725,-0.323546341463321,0.129486711649304,1,969.733823529412,-2.72543533389837,0.328658992823897,1,11.3128525,-0.0975658536585813,0.0145407184743396,1,3,3,"3/3",100,100,-1.651,0.368,-0.868254933299444,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.282570092015643,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,12,11.8,2,116.961,298.408,39.0014,17.7072,30.0001,17.3346,17.133,14.378,51.5446,93.9954,39,420,7.07551,104.273,101.886,NA,"2020-11-27-1453_boof_15C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1616181357,2430.90000009537,"20210319 14:15:57","14:15:57",1616181349.25,0.00313961208939782,9.47842716245645,406.574033333333,323.141014742422,32.4539241863179,40.8333274079839,0.209469689617377,3.53277318459066,0.20280626082701,0.127334938076793,116.394190798335,28.0741672911362,27.4198,3.66836250275137,56.2806144428707,2.15868335330207,3.83557175889276,1.5096791494493,-138.456893142444,145.408362170937,8.95417678895355,132.299836615782,0,0,1,0,52787,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0102,505.204694399168,0.84199351010894,0.193987020217881,3.74,0.5,"0: Broadleaf",2,1616181349.25,406.574033333333,419.9724,21.49383,17.6666,403.4995,21.3955066666667,300.211,100.3327,0.0999987466666667,28.1832633333333,27.4198,999.9,0,0,9997.955,0,0.221023,600.0102,0.932988666666667,0.0670111,0,608.911033333333,4.99999,3615.33333333333,5133.44933333333,38.4517,41.7059,40.187,41.5,41.5,555.136333333333,39.8706666666667,0,1616181364.1,0,608.921192307692,0.938358962910362,7.13299144422695,3615.43846153846,15,1616181102,"14:11:42",1616181088,1616181102,5,-0.088,0.093,3.075,0.098,420,17,0.15,0.03,-13.406495,-0.0341403377110473,0.0474104310779811,1,608.859088235294,1.31984784446315,0.192251117589817,1,3.817395,0.066132833020633,0.023900848206706,1,3,3,"3/3",100,100,3.074,0.0983,3.07459999999992,0,0,0,0.0983199999999975,0,0,0,-1,-1,-1,-1,4.5,4.2,2,287.42,351.529,28.0005,25.834,30.0003,25.7849,25.7813,15.1895,28.7175,76.8487,28,420,17.6097,101.353,102.3,NA,"2021-03-19-1323_hovu_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1616619439,3624,"20210324 15:57:19","15:57:19",1616619431,0.00290595116239603,15.2770904891912,405.199290322581,225.172659107771,22.5216887724855,40.5278879933172,0.146723288676766,3.57326084672627,0.143456632707711,0.0899478339927611,116.388988085694,26.9262586663594,25.766,3.32781815563173,37.7296765207553,1.34912462165552,3.57576514315821,1.97869353397622,-128.152446261665,234.607687637509,14.0811063362406,236.925335797778,0,0,1,0,52882,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.983064516129,505.181877107363,0.841993561126228,0.193987122252457,3.6,0.5,"0: Broadleaf",2,1616619431,405.199290322581,420.008387096774,13.4885967741935,10.9085225806452,402.090741935484,13.4691096774194,400.000677419355,99.9196709677419,0.0999711225806452,26.9838451612903,25.766,999.9,0,0,9999.43225806452,0,0.221023,599.983064516129,0.932988161290322,0.0670116774193548,0,705.519258064516,4.99999,4233.99322580645,5133.2135483871,36.375,39.066064516129,38.062,39.258,39.437,555.111612903226,39.87,0,1616619450.9,0,705.514615384615,-1.86427350285516,-9.40820513536189,4233.91884615385,15,1616618890.5,"15:48:10",1616618888,1616618890.5,8,-0.007,-0.005,3.109,0.019,420,10,0.09,0.04,-14.8155,0.123075422138888,0.0217066579647813,1,705.623088235294,-2.19316990701673,0.27674339012745,1,2.57990775,0.00453106941837796,0.000649220638535146,1,3,3,"3/3",100,100,3.109,0.0195,3.10865000000001,0,0,0,0.0194857142857163,0,0,0,-1,-1,-1,-1,9.2,9.1,2,384.469,683.447,30.9995,18.3499,30.0003,18.1433,18.1011,19.9465,0,100,31,420,12.2691,102.498,103.464,NA,"2021-03-24-1410_hovu_10C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
